_id,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
818,2022Q1,"",S08000015,"",A111H,"",A2,"",Cardiology,"",532,"",479,"",5.911111111111111,"",5.322222222222222,"",90.0375939849624,""
819,2022Q1,"",S08000015,"",A210H,"",A2,"",Cardiology,"",452,"",412,"",5.022222222222222,"",4.5777777777777775,"",91.1504424778761,""
820,2022Q1,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",984,"",891,"",10.933333333333334,"",9.9,"",90.54878048780488,""
821,2022Q2,p,S08000015,"",A111H,"",A2,"",Cardiology,"",580,"",509,"",6.373626373626373,"",5.593406593406593,"",87.75862068965517,""
822,2022Q2,p,S08000015,"",A210H,"",A2,"",Cardiology,"",636,"",596,"",6.989010989010989,"",6.549450549450549,"",93.71069182389937,""
823,2022Q2,p,S08000015,"",S08000015,d,A2,"",Cardiology,"",1216,"",1105,"",13.362637362637363,"",12.142857142857142,"",90.87171052631578,""
824,2018Q1,"",S08000015,"",A111H,"",H2,"",Clinical Oncology,"",1,"",1,"",0.011111111111111112,"",0.011111111111111112,"",100,""
825,2018Q1,"",S08000015,"",S08000015,d,H2,"",Clinical Oncology,"",1,"",1,"",0.011111111111111112,"",0.011111111111111112,"",100,""
826,2017Q2,"",S08000015,"",A210H,"",H1,"",Clinical Radiology,"",1,"",1,"",0.01098901098901099,"",0.01098901098901099,"",100,""
827,2017Q2,"",S08000015,"",S08000015,d,H1,"",Clinical Radiology,"",1,"",1,"",0.01098901098901099,"",0.01098901098901099,"",100,""
828,2017Q4,"",S08000015,"",A210H,"",H1,"",Clinical Radiology,"",1,"",1,"",0.010869565217391304,"",0.010869565217391304,"",100,""
829,2017Q4,"",S08000015,"",S08000015,d,H1,"",Clinical Radiology,"",1,"",1,"",0.010869565217391304,"",0.010869565217391304,"",100,""
830,2018Q2,"",S08000015,"",A210H,"",H1,"",Clinical Radiology,"",2,"",2,"",0.02197802197802198,"",0.02197802197802198,"",100,""
831,2018Q2,"",S08000015,"",S08000015,d,H1,"",Clinical Radiology,"",2,"",2,"",0.02197802197802198,"",0.02197802197802198,"",100,""
832,2019Q1,"",S08000015,"",A210H,"",H1,"",Clinical Radiology,"",1,"",1,"",0.011111111111111112,"",0.011111111111111112,"",100,""
833,2019Q1,"",S08000015,"",S08000015,d,H1,"",Clinical Radiology,"",1,"",1,"",0.011111111111111112,"",0.011111111111111112,"",100,""
834,2019Q3,"",S08000015,"",A210H,"",H1,"",Clinical Radiology,"",2,"",2,"",0.021739130434782608,"",0.021739130434782608,"",100,""
835,2019Q3,"",S08000015,"",S08000015,d,H1,"",Clinical Radiology,"",2,"",2,"",0.021739130434782608,"",0.021739130434782608,"",100,""
836,2018Q1,"",S08000015,"",A111H,"",D1,"",Community Dental Practice,"",1,"",1,"",0.011111111111111112,"",0.011111111111111112,"",100,""
837,2018Q1,"",S08000015,"",S08000015,d,D1,"",Community Dental Practice,"",1,"",1,"",0.011111111111111112,"",0.011111111111111112,"",100,""
838,2019Q2,"",S08000015,"",A111H,"",D1,"",Community Dental Practice,"",2,"",2,"",0.02197802197802198,"",0.02197802197802198,"",100,""
839,2019Q2,"",S08000015,"",S08000015,d,D1,"",Community Dental Practice,"",2,"",2,"",0.02197802197802198,"",0.02197802197802198,"",100,""
840,2021Q3,"",S08000015,"",A111H,"",D1,"",Community Dental Practice,"",1,"",1,"",0.010869565217391304,"",0.010869565217391304,"",100,""
841,2021Q3,"",S08000015,"",S08000015,d,D1,"",Community Dental Practice,"",1,"",1,"",0.010869565217391304,"",0.010869565217391304,"",100,""
842,2017Q2,"",S08000015,"",A101H,"", ,z,Community Grouping,d,1363,"",810,"",14.978021978021978,"",8.901098901098901,"",59.427732942039626,""
843,2017Q2,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5748,"",3892,"",63.16483516483517,"",42.76923076923077,"",67.71050800278357,""
844,2017Q3,"",S08000015,"",A101H,"", ,z,Community Grouping,d,1134,"",758,"",12.326086956521738,"",8.23913043478261,"",66.84303350970019,""
845,2017Q3,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5662,"",3510,"",61.54347826086956,"",38.15217391304348,"",61.99222889438361,""
846,2017Q4,"",S08000015,"",A101H,"", ,z,Community Grouping,d,1195,"",625,"",12.98913043478261,"",6.793478260869565,"",52.30125523012552,""
847,2017Q4,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5499,"",3865,"",59.77173913043478,"",42.01086956521739,"",70.28550645571923,""
848,2018Q1,"",S08000015,"",A101H,"", ,z,Community Grouping,d,1084,"",871,"",12.044444444444444,"",9.677777777777777,"",80.35055350553505,""
849,2018Q1,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5414,"",4322,"",60.15555555555556,"",48.022222222222226,"",79.83007018840044,""
850,2018Q2,"",S08000015,"",A101H,"", ,z,Community Grouping,d,1092,"",653,"",12,"",7.175824175824176,"",59.798534798534796,""
851,2018Q2,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5304,"",3401,"",58.285714285714285,"",37.37362637362637,"",64.12141779788838,""
852,2018Q3,"",S08000015,"",A101H,"", ,z,Community Grouping,d,1105,"",651,"",12.01086956521739,"",7.076086956521739,"",58.91402714932127,""
853,2018Q3,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,4824,"",3189,"",52.43478260869565,"",34.66304347826087,"",66.10696517412936,""
854,2018Q4,"",S08000015,"",A101H,"", ,z,Community Grouping,d,1104,"",653,"",12,"",7.0978260869565215,"",59.14855072463768,""
855,2018Q4,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5231,"",3591,"",56.858695652173914,"",39.03260869565217,"",68.64844198050085,""
856,2019Q1,"",S08000015,"",A101H,"", ,z,Community Grouping,d,1038,"",661,"",11.533333333333333,"",7.344444444444444,"",63.68015414258189,""
857,2019Q1,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5353,"",4130,"",59.477777777777774,"",45.888888888888886,"",77.1529983186998,""
858,2019Q2,"",S08000015,"",A101H,"", ,z,Community Grouping,d,1088,"",688,"",11.956043956043956,"",7.56043956043956,"",63.23529411764706,""
859,2019Q2,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5730,"",4026,"",62.967032967032964,"",44.24175824175824,"",70.26178010471205,""
860,2019Q3,"",S08000015,"",A101H,"", ,z,Community Grouping,d,1104,"",612,"",12,"",6.6521739130434785,"",55.434782608695656,""
861,2019Q3,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5950,"",4264,"",64.67391304347827,"",46.34782608695652,"",71.66386554621849,""
862,2019Q4,"",S08000015,"",A101H,"", ,z,Community Grouping,d,1027,"",697,"",11.16304347826087,"",7.576086956521739,"",67.86757546251218,""
863,2019Q4,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5791,"",4262,"",62.94565217391305,"",46.32608695652174,"",73.5969608012433,""
864,2020Q1,"",S08000015,"",A101H,"", ,z,Community Grouping,d,707,"",549,"",7.769230769230769,"",6.032967032967033,"",77.65205091937764,""
865,2020Q1,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5368,"",4172,"",58.989010989010985,"",45.84615384615385,"",77.71982116244412,""
866,2020Q2,"",S08000015,"",A101H,"", ,z,Community Grouping,d,646,"",233,"",7.0989010989010985,"",2.5604395604395602,"",36.06811145510836,""
867,2020Q2,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5524,"",2412,"",60.7032967032967,"",26.505494505494507,"",43.66401158580739,""
868,2020Q3,"",S08000015,"",A101H,"", ,z,Community Grouping,d,720,"",410,"",7.826086956521739,"",4.456521739130435,"",56.94444444444444,""
869,2020Q3,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5674,"",2775,"",61.67391304347826,"",30.16304347826087,"",48.90729643990131,""
870,2020Q4,"",S08000015,"",A101H,"", ,z,Community Grouping,d,736,"",306,"",8,"",3.3260869565217392,"",41.57608695652174,""
871,2020Q4,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5704,"",2695,"",62,"",29.293478260869566,"",47.24754558204769,""
872,2021Q1,"",S08000015,"",A101H,"", ,z,Community Grouping,d,679,"",409,"",7.544444444444444,"",4.544444444444444,"",60.23564064801178,""
873,2021Q1,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5352,"",2813,"",59.46666666666667,"",31.255555555555556,"",52.559790732436475,""
874,2021Q2,"",S08000015,"",A101H,"", ,z,Community Grouping,d,640,"",336,"",7.032967032967033,"",3.6923076923076925,"",52.5,""
875,2021Q2,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5554,"",2965,"",61.032967032967036,"",32.582417582417584,"",53.38494778537991,""
876,2021Q3,"",S08000015,"",A101H,"", ,z,Community Grouping,d,644,"",389,"",7,"",4.228260869565218,"",60.40372670807454,""
877,2021Q3,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5612,"",3356,"",61,"",36.47826086956522,"",59.80042765502495,""
878,2021Q4,"",S08000015,"",A101H,"", ,z,Community Grouping,d,553,"",395,"",6.010869565217392,"",4.293478260869565,"",71.42857142857143,""
879,2021Q4,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5521,"",3866,"",60.01086956521739,"",42.02173913043478,"",70.02354645897482,""
880,2022Q1,"",S08000015,"",A101H,"", ,z,Community Grouping,d,840,"",480,"",9.333333333333334,"",5.333333333333333,"",57.14285714285714,""
881,2022Q1,"",S08000015,"",A210H,"", ,z,Community Grouping,d,1,"",1,"",0.011111111111111112,"",0.011111111111111112,"",100,""
882,2022Q1,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5695,"",4143,"",63.27777777777778,"",46.03333333333333,"",72.7480245829675,""
883,2022Q2,p,S08000015,"",A101H,"", ,z,Community Grouping,d,820,"",565,"",9.010989010989011,"",6.208791208791209,"",68.90243902439025,""
884,2022Q2,p,S08000015,"",S08000015,d, ,z,Community Grouping,d,5734,"",4278,"",63.010989010989015,"",47.010989010989015,"",74.60760376700384,""
885,2018Q1,"",S08000015,"",A111H,"", ,z,Dental Grouping,d,1,"",1,"",0.011111111111111112,"",0.011111111111111112,"",100,""
886,2018Q1,"",S08000015,"",S08000015,d, ,z,Dental Grouping,d,1,"",1,"",0.011111111111111112,"",0.011111111111111112,"",100,""
887,2019Q2,"",S08000015,"",A111H,"", ,z,Dental Grouping,d,2,"",2,"",0.02197802197802198,"",0.02197802197802198,"",100,""
888,2019Q2,"",S08000015,"",S08000015,d, ,z,Dental Grouping,d,2,"",2,"",0.02197802197802198,"",0.02197802197802198,"",100,""
889,2021Q3,"",S08000015,"",A111H,"", ,z,Dental Grouping,d,1,"",1,"",0.010869565217391304,"",0.010869565217391304,"",100,""
890,2021Q3,"",S08000015,"",S08000015,d, ,z,Dental Grouping,d,1,"",1,"",0.010869565217391304,"",0.010869565217391304,"",100,""
891,2017Q2,"",S08000015,"",A111H,"",A7,"",Dermatology,"",144,"",124,"",1.5824175824175823,"",1.3626373626373627,"",86.11111111111111,""
892,2017Q2,"",S08000015,"",S08000015,d,A7,"",Dermatology,"",144,"",124,"",1.5824175824175823,"",1.3626373626373627,"",86.11111111111111,""
893,2017Q3,"",S08000015,"",A111H,"",A7,"",Dermatology,"",133,"",100,"",1.4456521739130435,"",1.0869565217391304,"",75.18796992481202,""
894,2017Q3,"",S08000015,"",S08000015,d,A7,"",Dermatology,"",133,"",100,"",1.4456521739130435,"",1.0869565217391304,"",75.18796992481202,""
895,2017Q4,"",S08000015,"",A111H,"",A7,"",Dermatology,"",158,"",139,"",1.7173913043478262,"",1.5108695652173914,"",87.9746835443038,""
896,2017Q4,"",S08000015,"",S08000015,d,A7,"",Dermatology,"",158,"",139,"",1.7173913043478262,"",1.5108695652173914,"",87.9746835443038,""
897,2018Q1,"",S08000015,"",A111H,"",A7,"",Dermatology,"",87,"",51,"",0.9666666666666667,"",0.5666666666666667,"",58.620689655172406,""
898,2018Q1,"",S08000015,"",S08000015,d,A7,"",Dermatology,"",87,"",51,"",0.9666666666666667,"",0.5666666666666667,"",58.620689655172406,""
899,2018Q2,"",S08000015,"",A111H,"",A7,"",Dermatology,"",192,"",171,"",2.10989010989011,"",1.879120879120879,"",89.0625,""
900,2018Q2,"",S08000015,"",S08000015,d,A7,"",Dermatology,"",192,"",171,"",2.10989010989011,"",1.879120879120879,"",89.0625,""
901,2018Q3,"",S08000015,"",A111H,"",A7,"",Dermatology,"",180,"",164,"",1.9565217391304348,"",1.7826086956521738,"",91.11111111111111,""
902,2018Q3,"",S08000015,"",S08000015,d,A7,"",Dermatology,"",180,"",164,"",1.9565217391304348,"",1.7826086956521738,"",91.11111111111111,""
903,2018Q4,"",S08000015,"",A111H,"",A7,"",Dermatology,"",85,"",73,"",0.9239130434782609,"",0.7934782608695652,"",85.88235294117646,""
904,2018Q4,"",S08000015,"",S08000015,d,A7,"",Dermatology,"",85,"",73,"",0.9239130434782609,"",0.7934782608695652,"",85.88235294117646,""
905,2019Q1,"",S08000015,"",A111H,"",A7,"",Dermatology,"",115,"",102,"",1.2777777777777777,"",1.1333333333333333,"",88.69565217391305,""
906,2019Q1,"",S08000015,"",S08000015,d,A7,"",Dermatology,"",115,"",102,"",1.2777777777777777,"",1.1333333333333333,"",88.69565217391305,""
907,2019Q2,"",S08000015,"",A111H,"",A7,"",Dermatology,"",197,"",158,"",2.1648351648351647,"",1.7362637362637363,"",80.20304568527919,""
908,2019Q2,"",S08000015,"",S08000015,d,A7,"",Dermatology,"",197,"",158,"",2.1648351648351647,"",1.7362637362637363,"",80.20304568527919,""
909,2019Q3,"",S08000015,"",A111H,"",A7,"",Dermatology,"",176,"",163,"",1.9130434782608696,"",1.7717391304347827,"",92.61363636363636,""
910,2019Q3,"",S08000015,"",S08000015,d,A7,"",Dermatology,"",176,"",163,"",1.9130434782608696,"",1.7717391304347827,"",92.61363636363636,""
911,2019Q4,"",S08000015,"",A111H,"",A7,"",Dermatology,"",107,"",83,"",1.1630434782608696,"",0.9021739130434783,"",77.57009345794393,""
912,2019Q4,"",S08000015,"",S08000015,d,A7,"",Dermatology,"",107,"",83,"",1.1630434782608696,"",0.9021739130434783,"",77.57009345794393,""
913,2020Q1,"",S08000015,"",A111H,"",A7,"",Dermatology,"",155,"",30,"",1.7032967032967032,"",0.32967032967032966,"",19.35483870967742,""
914,2020Q1,"",S08000015,"",S08000015,d,A7,"",Dermatology,"",155,"",30,"",1.7032967032967032,"",0.32967032967032966,"",19.35483870967742,""
915,2020Q2,"",S08000015,"",A111H,"",A7,"",Dermatology,"",143,"",0,"",1.5714285714285714,"",0,"",0,""
916,2020Q2,"",S08000015,"",S08000015,d,A7,"",Dermatology,"",143,"",0,"",1.5714285714285714,"",0,"",0,""
917,2020Q3,"",S08000015,"",A111H,"",A7,"",Dermatology,"",89,"",89,"",0.967391304347826,"",0.967391304347826,"",100,""
918,2020Q3,"",S08000015,"",S08000015,d,A7,"",Dermatology,"",89,"",89,"",0.967391304347826,"",0.967391304347826,"",100,""
919,2021Q1,"",S08000015,"",A111H,"",A7,"",Dermatology,"",7,"",7,"",0.07777777777777778,"",0.07777777777777778,"",100,""
920,2021Q1,"",S08000015,"",S08000015,d,A7,"",Dermatology,"",7,"",7,"",0.07777777777777778,"",0.07777777777777778,"",100,""
921,2021Q2,"",S08000015,"",A111H,"",A7,"",Dermatology,"",53,"",53,"",0.5824175824175825,"",0.5824175824175825,"",100,""
922,2021Q2,"",S08000015,"",S08000015,d,A7,"",Dermatology,"",53,"",53,"",0.5824175824175825,"",0.5824175824175825,"",100,""
923,2021Q3,"",S08000015,"",A111H,"",A7,"",Dermatology,"",12,"",12,"",0.13043478260869565,"",0.13043478260869565,"",100,""
924,2021Q3,"",S08000015,"",S08000015,d,A7,"",Dermatology,"",12,"",12,"",0.13043478260869565,"",0.13043478260869565,"",100,""
925,2017Q2,"",S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",923,"",901,"",10.142857142857142,"",9.901098901098901,"",97.61646803900325,""
926,2017Q2,"",S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",923,"",901,"",10.142857142857142,"",9.901098901098901,"",97.61646803900325,""
927,2017Q3,"",S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",959,"",920,"",10.423913043478262,"",10,"",95.93326381647549,""
928,2017Q3,"",S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",959,"",920,"",10.423913043478262,"",10,"",95.93326381647549,""
929,2017Q4,"",S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",794,"",688,"",8.630434782608695,"",7.478260869565218,"",86.64987405541562,""
930,2017Q4,"",S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",794,"",688,"",8.630434782608695,"",7.478260869565218,"",86.64987405541562,""
931,2018Q1,"",S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",789,"",764,"",8.766666666666667,"",8.488888888888889,"",96.83143219264892,""
932,2018Q1,"",S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",789,"",764,"",8.766666666666667,"",8.488888888888889,"",96.83143219264892,""
933,2018Q2,"",S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",839,"",744,"",9.219780219780219,"",8.175824175824175,"",88.67699642431465,""
934,2018Q2,"",S08000015,"",A210H,"",C5,"","Ear, Nose & Throat (ENT)","",1,"",1,"",0.01098901098901099,"",0.01098901098901099,"",100,""
935,2018Q2,"",S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",840,"",745,"",9.23076923076923,"",8.186813186813186,"",88.69047619047619,""
936,2018Q3,"",S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",840,"",749,"",9.130434782608695,"",8.141304347826088,"",89.16666666666669,""
937,2018Q3,"",S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",840,"",749,"",9.130434782608695,"",8.141304347826088,"",89.16666666666669,""
938,2018Q4,"",S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",857,"",811,"",9.315217391304348,"",8.815217391304348,"",94.63243873978998,""
939,2018Q4,"",S08000015,"",A210H,"",C5,"","Ear, Nose & Throat (ENT)","",1,"",1,"",0.010869565217391304,"",0.010869565217391304,"",100,""
940,2018Q4,"",S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",858,"",812,"",9.326086956521738,"",8.826086956521738,"",94.63869463869464,""
941,2019Q1,"",S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",598,"",585,"",6.644444444444445,"",6.5,"",97.82608695652173,""
942,2019Q1,"",S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",598,"",585,"",6.644444444444445,"",6.5,"",97.82608695652173,""
943,2019Q2,"",S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",790,"",782,"",8.68131868131868,"",8.593406593406593,"",98.98734177215191,""
944,2019Q2,"",S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",790,"",782,"",8.68131868131868,"",8.593406593406593,"",98.98734177215191,""
945,2019Q3,"",S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",831,"",794,"",9.032608695652174,"",8.630434782608695,"",95.54753309265945,""
946,2019Q3,"",S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",831,"",794,"",9.032608695652174,"",8.630434782608695,"",95.54753309265945,""
947,2019Q4,"",S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",771,"",751,"",8.380434782608695,"",8.16304347826087,"",97.4059662775616,""
948,2019Q4,"",S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",771,"",751,"",8.380434782608695,"",8.16304347826087,"",97.4059662775616,""
949,2020Q1,"",S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",837,"",711,"",9.197802197802197,"",7.813186813186813,"",84.94623655913979,""
950,2020Q1,"",S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",837,"",711,"",9.197802197802197,"",7.813186813186813,"",84.94623655913979,""
951,2020Q2,"",S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",792,"",252,"",8.703296703296703,"",2.769230769230769,"",31.818181818181817,""
952,2020Q2,"",S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",792,"",252,"",8.703296703296703,"",2.769230769230769,"",31.818181818181817,""
953,2020Q3,"",S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",614,"",537,"",6.673913043478261,"",5.836956521739131,"",87.45928338762215,""
954,2020Q3,"",S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",614,"",537,"",6.673913043478261,"",5.836956521739131,"",87.45928338762215,""
955,2020Q4,"",S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",469,"",436,"",5.0978260869565215,"",4.739130434782608,"",92.96375266524521,""
956,2020Q4,"",S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",469,"",436,"",5.0978260869565215,"",4.739130434782608,"",92.96375266524521,""
957,2021Q1,"",S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",237,"",237,"",2.6333333333333333,"",2.6333333333333333,"",100,""
958,2021Q1,"",S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",240,"",240,"",2.6666666666666665,"",2.6666666666666665,"",100,""
959,2021Q2,"",S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",406,"",406,"",4.461538461538462,"",4.461538461538462,"",100,""
960,2021Q2,"",S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",406,"",406,"",4.461538461538462,"",4.461538461538462,"",100,""
961,2021Q3,"",S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",359,"",359,"",3.902173913043478,"",3.902173913043478,"",100,""
962,2021Q3,"",S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",359,"",359,"",3.902173913043478,"",3.902173913043478,"",100,""
963,2021Q4,"",S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",299,"",299,"",3.25,"",3.25,"",100,""
964,2021Q4,"",S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",299,"",299,"",3.25,"",3.25,"",100,""
965,2022Q1,"",S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",241,"",241,"",2.6777777777777776,"",2.6777777777777776,"",100,""
966,2022Q1,"",S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",241,"",241,"",2.6777777777777776,"",2.6777777777777776,"",100,""
967,2022Q2,p,S08000015,"",A111H,"",C5,"","Ear, Nose & Throat (ENT)","",313,"",313,"",3.4395604395604398,"",3.4395604395604398,"",100,""
968,2022Q2,p,S08000015,"",S08000015,d,C5,"","Ear, Nose & Throat (ENT)","",313,"",313,"",3.4395604395604398,"",3.4395604395604398,"",100,""
969,2017Q2,"",S08000015,"",A111H,"", ,z,Emergency Grouping,d,75,"",75,"",0.8241758241758241,"",0.8241758241758241,"",100,""
970,2017Q2,"",S08000015,"",A210H,"", ,z,Emergency Grouping,d,329,"",329,"",3.6153846153846154,"",3.6153846153846154,"",100,""
971,2017Q2,"",S08000015,"",S08000015,d, ,z,Emergency Grouping,d,404,"",404,"",4.43956043956044,"",4.43956043956044,"",100,""
972,2017Q3,"",S08000015,"",A111H,"", ,z,Emergency Grouping,d,75,"",75,"",0.8152173913043478,"",0.8152173913043478,"",100,""
973,2017Q3,"",S08000015,"",A210H,"", ,z,Emergency Grouping,d,313,"",313,"",3.402173913043478,"",3.402173913043478,"",100,""
974,2017Q3,"",S08000015,"",S08000015,d, ,z,Emergency Grouping,d,388,"",388,"",4.217391304347826,"",4.217391304347826,"",100,""
975,2017Q4,"",S08000015,"",A111H,"", ,z,Emergency Grouping,d,61,"",61,"",0.6630434782608695,"",0.6630434782608695,"",100,""
976,2017Q4,"",S08000015,"",A210H,"", ,z,Emergency Grouping,d,285,"",285,"",3.097826086956522,"",3.097826086956522,"",100,""
977,2017Q4,"",S08000015,"",S08000015,d, ,z,Emergency Grouping,d,346,"",346,"",3.760869565217391,"",3.760869565217391,"",100,""
978,2018Q1,"",S08000015,"",A111H,"", ,z,Emergency Grouping,d,77,"",77,"",0.8555555555555555,"",0.8555555555555555,"",100,""
979,2018Q1,"",S08000015,"",A210H,"", ,z,Emergency Grouping,d,139,"",139,"",1.5444444444444445,"",1.5444444444444445,"",100,""
980,2018Q1,"",S08000015,"",S08000015,d, ,z,Emergency Grouping,d,216,"",216,"",2.4,"",2.4,"",100,""
981,2018Q2,"",S08000015,"",A111H,"", ,z,Emergency Grouping,d,58,"",58,"",0.6373626373626373,"",0.6373626373626373,"",100,""
982,2018Q2,"",S08000015,"",A210H,"", ,z,Emergency Grouping,d,196,"",196,"",2.1538461538461537,"",2.1538461538461537,"",100,""
983,2018Q2,"",S08000015,"",S08000015,d, ,z,Emergency Grouping,d,254,"",254,"",2.791208791208791,"",2.791208791208791,"",100,""
984,2018Q3,"",S08000015,"",A111H,"", ,z,Emergency Grouping,d,52,"",52,"",0.5652173913043478,"",0.5652173913043478,"",100,""
985,2018Q3,"",S08000015,"",A210H,"", ,z,Emergency Grouping,d,168,"",168,"",1.826086956521739,"",1.826086956521739,"",100,""
986,2018Q3,"",S08000015,"",S08000015,d, ,z,Emergency Grouping,d,220,"",220,"",2.391304347826087,"",2.391304347826087,"",100,""
987,2018Q4,"",S08000015,"",A111H,"", ,z,Emergency Grouping,d,110,"",110,"",1.1956521739130435,"",1.1956521739130435,"",100,""
988,2018Q4,"",S08000015,"",A210H,"", ,z,Emergency Grouping,d,152,"",152,"",1.6521739130434783,"",1.6521739130434783,"",100,""
989,2018Q4,"",S08000015,"",S08000015,d, ,z,Emergency Grouping,d,262,"",262,"",2.847826086956522,"",2.847826086956522,"",100,""
990,2019Q1,"",S08000015,"",A111H,"", ,z,Emergency Grouping,d,128,"",128,"",1.4222222222222223,"",1.4222222222222223,"",100,""
991,2019Q1,"",S08000015,"",A210H,"", ,z,Emergency Grouping,d,150,"",150,"",1.6666666666666667,"",1.6666666666666667,"",100,""
992,2019Q1,"",S08000015,"",S08000015,d, ,z,Emergency Grouping,d,278,"",278,"",3.088888888888889,"",3.088888888888889,"",100,""
993,2019Q2,"",S08000015,"",A111H,"", ,z,Emergency Grouping,d,28,"",28,"",0.3076923076923077,"",0.3076923076923077,"",100,""
994,2019Q2,"",S08000015,"",A210H,"", ,z,Emergency Grouping,d,131,"",131,"",1.4395604395604396,"",1.4395604395604396,"",100,""
995,2019Q2,"",S08000015,"",S08000015,d, ,z,Emergency Grouping,d,159,"",159,"",1.7472527472527473,"",1.7472527472527473,"",100,""
996,2019Q3,"",S08000015,"",A111H,"", ,z,Emergency Grouping,d,58,"",58,"",0.6304347826086957,"",0.6304347826086957,"",100,""
997,2019Q3,"",S08000015,"",A210H,"", ,z,Emergency Grouping,d,68,"",68,"",0.7391304347826086,"",0.7391304347826086,"",100,""
998,2019Q3,"",S08000015,"",S08000015,d, ,z,Emergency Grouping,d,126,"",126,"",1.3695652173913044,"",1.3695652173913044,"",100,""
999,2019Q4,"",S08000015,"",A111H,"", ,z,Emergency Grouping,d,41,"",41,"",0.44565217391304346,"",0.44565217391304346,"",100,""
